gcm,period_scenario,temp_ch_ipcc,mass_remaining
mri-esm2-0,2041-2060_ssp585,2.687006726396547,12.159970158907903
mpi-esm1-2-hr,2061-2080_ssp370,2.718961154542893,33.224549692859135
mpi-esm1-2-hr,2061-2080_ssp370,2.718961154542893,56.55846482572085
mpi-esm1-2-hr,2061-2080_ssp370,2.718961154542893,31.96033603507103
mpi-esm1-2-hr,2061-2080_ssp370,2.718961154542893,19.645594455145577
ukesm1-0-ll,2041-2060_ssp126,2.7398348752990143,31.78449254428283
ukesm1-0-ll,2041-2060_ssp126,2.7398348752990143,40.61044432844094
ukesm1-0-ll,2041-2060_ssp126,2.7398348752990143,18.0674132833872
ukesm1-0-ll,2041-2060_ssp126,2.7398348752990143,15.731980773580798
gfdl-esm4,2061-2080_ssp370,2.8141615409733487,34.508918774647704
gfdl-esm4,2061-2080_ssp370,2.8141615409733487,49.77199695666861
gfdl-esm4,2061-2080_ssp370,2.8141615409733487,29.430850850112027
gfdl-esm4,2061-2080_ssp370,2.8141615409733487,17.071217306474487
ipsl-cm6a-lr,2041-2060_ssp585,2.843937216517189,27.64387263320047
ipsl-cm6a-lr,2041-2060_ssp585,2.843937216517189,41.01219156204367
ipsl-cm6a-lr,2041-2060_ssp585,2.843937216517189,17.774340774518592
ipsl-cm6a-lr,2041-2060_ssp585,2.843937216517189,11.636406671272107
mpi-esm1-2-hr,2061-2080_ssp585,2.950346953824412,30.753047774069
mpi-esm1-2-hr,2061-2080_ssp585,2.950346953824412,55.23096777077882
mpi-esm1-2-hr,2061-2080_ssp585,2.950346953824412,30.4615646619669
mpi-esm1-2-hr,2061-2080_ssp585,2.950346953824412,18.732086022200352
ukesm1-0-ll,2061-2080_ssp126,2.951472321285355,33.00494592600364
ukesm1-0-ll,2061-2080_ssp126,2.951472321285355,39.71422209814413
ukesm1-0-ll,2061-2080_ssp126,2.951472321285355,17.781287779408544
ukesm1-0-ll,2061-2080_ssp126,2.951472321285355,15.785016517345795
ukesm1-0-ll,2081-2100_ssp126,3.038482494458876,28.77752382888495
ukesm1-0-ll,2081-2100_ssp126,3.038482494458876,36.53978297376935
ukesm1-0-ll,2081-2100_ssp126,3.038482494458876,16.90280397644448
ukesm1-0-ll,2081-2100_ssp126,3.038482494458876,13.110134647164749
