RGIId,AAR_mean,AAR_steady,disequilibrium
RGI60-13.19816,0.799433223,0.832137407,0.960698577
RGI60-13.19824,0.330684972,0.396448906,0.834117504
RGI60-13.19825,0.303308146,0.442746521,0.685060483
RGI60-13.19830,0.552757463,0.61465479,0.899297413
RGI60-13.19831,0.677312238,0.738996879,0.916529227
RGI60-13.19833,0.704889372,0.715563028,0.985083555
RGI60-13.19836,0.79646584,0.798605486,0.997320773
RGI60-13.19845,0.817881821,0.856011579,0.955456493
RGI60-13.19847,0.461521812,0.527752945,0.874503527
RGI60-13.19851,0.091838997,0.308054877,0.298125446
RGI60-13.19854,0.462129834,0.458550791,1.00780512
RGI60-13.19856,0.365786082,0.581664526,0.628860908
RGI60-13.19863,0.332734153,0.356005634,0.934631704
RGI60-13.19869,0.598401313,0.617536973,0.969012933
RGI60-13.19874,0.231409379,0.435829817,0.530962706
RGI60-13.19875,0.307241331,0.443620594,0.692576799
RGI60-13.19878,0.376310175,0.447881677,0.840199977
RGI60-13.19882,0.49068503,0.640659131,0.765906559
RGI60-13.19885,0.324373078,0.409121132,0.792853395
RGI60-13.19890,0.375498137,0.472025088,0.795504618
RGI60-13.19891,0.306468044,0.384724259,0.79659142
RGI60-13.19895,0.704840369,0.765544506,0.920704626
RGI60-13.19897,0.394338256,0.473326993,0.833120151
RGI60-13.19920,0.314137964,0.532091502,0.590383351
RGI60-13.19921,0.465360014,0.596826228,0.779724469
RGI60-13.19922,0.529690519,0.74615013,0.709898046
RGI60-13.19930,0.477971012,0.564955071,0.846033668
RGI60-13.19938,0.269378613,0.471566534,0.571242006
RGI60-13.19942,0.174315785,0.377301979,0.462006017
RGI60-13.19943,0.435043366,0.530474603,0.820102157
RGI60-13.19944,0.415071397,0.616002223,0.673814771
RGI60-13.19967,0.575116851,0.616790537,0.932434622
RGI60-13.19968,0.735465178,0.750610883,0.979822161
RGI60-13.19969,0.584865597,0.685065225,0.853737098
RGI60-13.19981,0.536723538,0.572117085,0.938135831
RGI60-13.19988,0.576914636,0.692570258,0.833005214
RGI60-13.20005,0.295745192,0.357674373,0.826855974
RGI60-13.20009,0.240585554,0.373151712,0.644739246
RGI60-13.20012,0.287690078,0.333291908,0.863177505
RGI60-13.20014,0.452311933,0.514009481,0.879968074
RGI60-13.20035,0.555588944,0.596676028,0.931140046
RGI60-13.20038,0.536753842,0.553999196,0.968871157
RGI60-13.20042,0.262590709,0.331763349,0.791500055
RGI60-13.20043,0.240643606,0.303073817,0.794009884
RGI60-13.20047,0.193817435,0.238087305,0.814060349
RGI60-13.20049,0.534408338,0.705948032,0.757008042
RGI60-13.20050,0.445618981,0.597284893,0.746074422
RGI60-13.20060,0.597935115,0.673231656,0.888156566
RGI60-13.20063,0.548868015,0.62473562,0.878560463
RGI60-13.20065,0.335737195,0.511050532,0.656954986
RGI60-13.20071,0.21569021,0.430604248,0.500901258
RGI60-13.20073,0.555792516,0.5870065,0.946825147
RGI60-13.20074,0.528197573,0.621023961,0.850526883
RGI60-13.20075,0.506808396,0.509221574,0.995261045
RGI60-13.20088,0.384048433,0.437275212,0.878276248
RGI60-13.20089,0.260674868,0.416540955,0.625808495
RGI60-13.20098,0.622055274,0.677282842,0.918457158
RGI60-13.20106,0.493376871,0.546380208,0.902991844
RGI60-13.20109,0.415149179,0.503061416,0.825245519
RGI60-13.20110,0.541633821,0.657942653,0.82322345
RGI60-13.20111,0.330523609,0.442016461,0.747763121
RGI60-13.20112,0.584221282,0.631123032,0.92568525
RGI60-13.20114,0.398901369,0.499018827,0.79937138
RGI60-13.20123,0.386063118,0.520825684,0.741252073
RGI60-13.20129,0.686781958,0.764063194,0.898854917
RGI60-13.20139,0.562633815,0.640117792,0.878953566
RGI60-13.20143,0.496286392,0.543472799,0.913176137
RGI60-13.20147,0.62665466,0.675244468,0.92804116
RGI60-13.20152,0.892853291,0.889283051,1.00401474
RGI60-13.20153,0.771812589,0.844814217,0.913588542
RGI60-13.20155,0.671742677,0.724960941,0.926591543
RGI60-13.20156,0.601601397,0.639212617,0.941160079
RGI60-13.20157,0.704777076,0.755226845,0.933199184
RGI60-13.20159,0.752807084,0.85266875,0.882883399
RGI60-13.20162,0.662444404,0.671857025,0.985990142
RGI60-13.20164,0.549938251,0.631264822,0.871168855
RGI60-13.20165,0.455622029,0.53666678,0.848984968
RGI60-13.20170,0.492468695,0.54377435,0.905648998
RGI60-13.20172,0.523188192,0.757949632,0.690267756
RGI60-13.20175,0.526013679,0.564966434,0.931052974
RGI60-13.20176,0.447125253,0.598813784,0.746684972
RGI60-13.20177,0.562716827,0.635135555,0.885979099
RGI60-13.20179,0.627950478,0.654057189,0.960084972
RGI60-13.20180,0.611072727,0.698216515,0.875190881
RGI60-13.20182,0.603029912,0.693383955,0.869691184
RGI60-13.20193,0.766896087,0.762014652,1.00640596
RGI60-13.20195,0.430588579,0.638251562,0.674637721
RGI60-13.20196,0.728092339,0.739763048,0.984223719
RGI60-13.20197,0.874779957,0.845891717,1.034151228
RGI60-13.20201,0.583149132,0.655078703,0.890197056
RGI60-13.20202,0.717882892,0.823361514,0.871892699
RGI60-13.20204,0.728070197,0.785924067,0.926387456
RGI60-13.20206,0.458119888,0.600679865,0.762668959
RGI60-13.20210,0.251910509,0.418723663,0.601615173
RGI60-13.20217,0.516507651,0.611675571,0.844414386
RGI60-13.20218,0.472572156,0.533253586,0.886205302
RGI60-13.20222,0.475752986,0.557819216,0.852880238
RGI60-13.20231,0.385140212,0.445311402,0.864878399
RGI60-13.20237,0.51788545,0.589785946,0.878090525
RGI60-13.20238,0.492421104,0.628111055,0.783971401
RGI60-13.20239,0.31943431,0.402148397,0.794319492
RGI60-13.20242,0.526842881,0.594444587,0.886277531
RGI60-13.20245,0.639015164,0.661790654,0.965585053
RGI60-13.20247,0.902969587,0.902681776,1.00031884
RGI60-13.20249,0.355601939,0.617949457,0.575454731
RGI60-13.20250,0.765340847,0.747201416,1.024276494
RGI60-13.20255,0.685726695,,
RGI60-13.20256,0.797626422,0.813123208,0.980941651
RGI60-13.20268,0.325345731,0.415625108,0.782786519
RGI60-13.20272,0.136303333,0.160563479,0.848906205
RGI60-13.20279,0.34610517,0.512983853,0.674690184
RGI60-13.20283,0.207511199,0.291798946,0.711144444
RGI60-13.20293,0.327963672,0.362498622,0.90473081
RGI60-13.20294,0.327165329,0.517474558,0.632234617
RGI60-13.20301,0.346814742,0.509883753,0.680183943
RGI60-13.20312,0.571334848,0.62498358,0.914159773
RGI60-13.20315,0.299503439,0.477639013,0.627049782
RGI60-13.20320,0.611943476,0.649770828,0.941783549
RGI60-13.20321,0.723379371,0.747572844,0.967637303
RGI60-13.20324,0.640305762,0.651046137,0.983502897
RGI60-13.20327,0.442892452,0.556137802,0.796371781
RGI60-13.20332,0.496427632,0.645883963,0.768601886
RGI60-13.20335,0.578288395,0.688891088,0.839448217
RGI60-13.20342,0.648601173,,
RGI60-13.20357,0.07820578,0.176951777,0.441960975
RGI60-13.20371,0.664397984,0.698885213,0.950653944
RGI60-13.20380,0.60601973,0.614878209,0.985593115
RGI60-13.20393,0.336567346,0.480722487,0.700128151
RGI60-13.20394,0.751216013,0.78729336,0.954175471
RGI60-13.20407,0.520585474,0.598666011,0.869575798
RGI60-13.20433,0.530749181,0.651080918,0.815181595
RGI60-13.20449,0.350173279,0.395069903,0.886357773
RGI60-13.20460,0.671964142,0.750302762,0.895590655
RGI60-13.20464,0.891160752,0.912644941,0.976459422
RGI60-13.20466,0.620054848,0.701028662,0.884492863
RGI60-13.20469,0.828182451,0.867987366,0.954141136
RGI60-13.20470,0.894799571,0.920461726,0.972120345
RGI60-13.20471,0.47242072,0.507243972,0.931348119
RGI60-13.20472,0.778304547,0.775698497,1.003359617
RGI60-13.20473,0.810594815,0.795598408,1.018849217
RGI60-13.20474,0.602407378,0.663332505,0.90815296
RGI60-13.20475,0.601181371,0.712494768,0.843769523
RGI60-13.20476,0.782597667,0.720488021,1.086204967
RGI60-13.20484,0.30532588,0.423674111,0.720662114
RGI60-13.20490,0.433348952,0.554692209,0.781242182
RGI60-13.20494,0.137050121,0.254365273,0.53879258
RGI60-13.20500,0.428520457,0.494319015,0.866890498
RGI60-13.20501,0.478057826,0.536778027,0.890606177
RGI60-13.20505,0.693363863,0.804541134,0.861812819
RGI60-13.20511,0.67737957,0.835826127,0.810431199
RGI60-13.20520,0.226590205,0.360781789,0.628053334
RGI60-13.20522,0.571436279,0.648032508,0.881801873
RGI60-13.20530,0.655972628,0.637853769,1.028405976
RGI60-13.20548,0.876363009,0.829005652,1.057125493
RGI60-13.20551,0.420361523,0.441182257,0.952806954
RGI60-13.20552,0.693556709,,
RGI60-13.20555,0.68445991,0.670715588,1.020492027
RGI60-13.20556,0.546502686,0.580240811,0.94185496
RGI60-13.20557,0.464854892,0.494506725,0.940037554
RGI60-13.20558,0.280206872,0.32211121,0.869907234
RGI60-13.20559,0.249600952,0.408974527,0.610309287
RGI60-13.20561,0.231813067,0.403510252,0.574491147
RGI60-13.20569,0.670290682,0.692914377,0.967349942
RGI60-13.20571,0.377927148,0.387862393,0.974384614
RGI60-13.20574,0.681207854,0.586428723,1.161620888
RGI60-13.20578,0.294050526,0.305198214,0.963473942
RGI60-13.20587,0.621707862,0.689828987,0.901249257
RGI60-13.20592,0.399124,0.493615948,0.808571931
RGI60-13.20598,0.249255583,0.20659206,1.206510955
RGI60-13.20608,0.373489712,0.560706938,0.66610503
RGI60-13.20621,0.274554259,0.369639536,0.742762155
RGI60-13.20622,0.686681597,0.614539322,1.117392448
RGI60-13.20624,0.268214162,0.31800633,0.843423973
RGI60-13.20626,0.408016073,0.485791728,0.839899177
RGI60-13.20637,0.62663443,0.555952842,1.127135942
RGI60-13.20645,0.364765714,0.384651866,0.948300908
RGI60-13.20652,0.435164995,0.537862838,0.809063137
RGI60-13.20654,0.490171861,0.628040313,0.78047834
RGI60-13.20661,0.405554628,0.600829973,0.674990673
RGI60-13.20663,0.3663491,0.552443718,0.663142846
RGI60-13.20665,0.411159437,0.538016604,0.764213285
RGI60-13.20670,0.624345044,0.687483654,0.908159838
RGI60-13.20671,0.440021188,0.561773447,0.783271602
RGI60-13.20675,0.429926153,0.442537678,0.971501804
RGI60-13.20676,0.599791269,0.65060393,0.921899242
RGI60-13.20677,0.603433706,0.571297759,1.056250784
RGI60-13.20678,0.406085632,0.657288277,0.617819679
RGI60-13.20708,0.525657223,0.56438449,0.931381412
RGI60-13.20715,0.44147594,0.613955114,0.719068757
RGI60-13.20720,0.320120959,0.43052277,0.743563364
RGI60-13.20725,0.659004486,0.709820767,0.928409702
RGI60-13.20731,0.579175701,0.620496125,0.933407443
RGI60-13.20738,0.493731594,0.575353606,0.858135917
RGI60-13.20739,0.440869083,0.604393079,0.729440985
RGI60-13.20742,0.495516028,0.547468405,0.905104339
RGI60-13.20743,0.458623062,0.609021076,0.753049575
RGI60-13.20746,0.372668446,0.487470775,0.764493925
RGI60-13.20747,0.708334517,0.718738083,0.985525233
RGI60-13.20749,0.604030343,0.744236797,0.811610425
RGI60-13.20752,0.32284246,0.421844311,0.765311875
RGI60-13.20753,0.473426178,0.527952773,0.896720696
RGI60-13.20756,0.429818344,0.525490674,0.817937149
RGI60-13.20760,0.425134709,0.59219185,0.717900303
RGI60-13.20761,0.392447675,0.466348656,0.841532766
RGI60-13.20763,0.685950055,0.73585768,0.932177611
RGI60-13.20769,0.213473183,0.396411526,0.538514067
RGI60-13.20771,0.427450686,0.476349958,0.897345909
RGI60-13.20772,0.321617929,0.422722442,0.760825302
RGI60-13.20775,0.400437652,0.401154761,0.998212388
RGI60-13.20778,0.329946537,0.47536789,0.694086716
RGI60-13.20781,0.370631806,0.524979435,0.705993001
RGI60-13.20782,0.247774969,0.371697089,0.666604545
RGI60-13.20783,0.643388856,0.718440628,0.895535179
RGI60-13.20789,0.591890217,0.6548886,0.903802902
RGI60-13.20791,0.655598246,0.721762056,0.908330164
RGI60-13.20793,0.25218246,0.361372462,0.697846369
RGI60-13.20794,0.428166576,0.661145184,0.647613544
RGI60-13.20795,0.356359053,0.518181612,0.687710728
RGI60-13.20796,0.51159386,0.547589408,0.934265441
RGI60-13.20797,0.389934186,0.397134751,0.981868712
RGI60-13.20801,0.422552237,0.469560854,0.899888127
RGI60-13.20802,0.458817787,0.457719168,1.002400203
RGI60-13.20805,0.43057878,0.465949591,0.924088761
RGI60-13.20806,0.383519883,0.521067344,0.736027478
RGI60-13.20813,0.624971453,0.725977567,0.860868822
RGI60-13.20825,0.489902951,0.530214016,0.923972088
RGI60-13.20835,0.483775651,0.653786813,0.739959329
RGI60-13.20840,0.555714901,0.750005308,0.740947957
RGI60-13.20846,0.877931239,0.921409165,0.95281366
RGI60-13.20850,0.406728241,0.624154409,0.651646828
RGI60-13.20851,0.882365164,0.894398935,0.98654541
RGI60-13.20856,0.435472334,0.539442754,0.807263294
RGI60-13.20860,0.494405998,0.57637926,0.857778953
RGI60-13.20865,0.334374931,0.469533152,0.712143392
RGI60-13.20866,0.376487519,0.576950762,0.652547052
RGI60-13.20868,0.62704991,0.723282356,0.866950375
RGI60-13.20869,0.624380983,0.711919631,0.877038581
RGI60-13.20872,0.448494718,0.529569901,0.846903719
RGI60-13.20877,0.741073284,0.714253919,1.037548782
RGI60-13.20878,0.70114535,0.726376867,0.965263877
RGI60-13.20880,0.506578971,0.574193476,0.882244385
RGI60-13.20884,0.495441999,0.577818468,0.857435383
RGI60-13.20886,0.44405632,0.486725172,0.912334815
RGI60-13.20893,0.564831232,0.738442335,0.764895518
RGI60-13.20895,0.523318244,0.581740841,0.899572813
RGI60-13.20907,0.355577548,0.418957582,0.848719687
RGI60-13.20912,0.228031535,0.424004256,0.537804826
RGI60-13.20917,0.270778083,0.417018451,0.64931919
RGI60-13.20920,0.250235641,0.355740689,0.703421477
RGI60-13.20922,0.447239682,0.545470959,0.819914746
RGI60-13.20923,0.278831157,0.438858158,0.635355985
RGI60-13.20925,0.511289069,0.663679643,0.770385343
RGI60-13.20937,0.386375396,0.512632418,0.753708471
RGI60-13.20950,0.674674733,0.659402244,1.023161112
RGI60-13.20961,0.680657296,0.659576107,1.031961723
RGI60-13.20964,0.524582859,0.506346177,1.036016234
RGI60-13.20972,0.581365687,0.558453193,1.041028494
RGI60-13.20999,0.420005559,0.519929361,0.807812734
RGI60-13.21000,0.470705134,0.533427936,0.882415604
RGI60-13.21001,0.354685903,0.577000951,0.614705925
RGI60-13.21007,0.448430337,0.642700289,0.697728543
RGI60-13.21011,0.582170834,0.546943563,1.064407507
RGI60-13.21023,0.315026806,0.483798529,0.651152882
RGI60-13.21033,0.278054931,0.489444596,0.568102975
RGI60-13.21036,0.322858341,0.432307637,0.74682544
RGI60-13.21038,0.238622156,0.369760106,0.645343161
RGI60-13.21053,0.348014064,0.458190748,0.759539703
RGI60-13.21054,0.303983947,0.479099303,0.634490481
RGI60-13.21055,0.316446659,0.458392917,0.69033933
RGI60-13.21057,0.258264632,0.422112862,0.611837863
RGI60-13.21058,0.251657728,0.45294744,0.555600288
RGI60-13.21060,0.423926817,0.549043297,0.772119101
RGI60-13.21063,0.378976259,0.469534865,0.807131243
RGI60-13.21064,0.299606713,0.382731646,0.782811446
RGI60-13.21067,0.577343445,0.650575647,0.887434763
RGI60-13.21069,0.236247566,0.33122338,0.713257518
RGI60-13.21070,0.310210293,0.383659597,0.808556064
RGI60-13.21072,0.317375185,0.531244658,0.59741812
RGI60-13.21073,0.280380819,0.424854682,0.659945225
RGI60-13.21074,0.249318465,0.334718643,0.744859811
RGI60-13.21077,0.451577633,0.61061074,0.739550752
RGI60-13.21078,0.335125235,0.373153317,0.898089927
RGI60-13.21088,0.565507398,0.603325814,0.937316762
RGI60-13.21099,0.290300449,0.489788247,0.592706033
RGI60-13.21101,0.373828371,0.429325445,0.870734255
RGI60-13.21104,0.735305444,0.771733261,0.952797399
RGI60-13.21111,0.332991089,0.539819562,0.616856285
RGI60-13.21113,0.529520155,0.604546521,0.875896456
RGI60-13.21114,0.239306555,0.361100986,0.662713655
RGI60-13.21116,0.380798662,0.430587019,0.884370976
RGI60-13.21126,0.482270081,0.666710483,0.72335758
RGI60-13.21127,0.342626615,0.466845033,0.733919375
RGI60-13.21128,0.320650086,0.4701373,0.682034985
RGI60-13.21130,0.396465699,0.48599049,0.815789006
RGI60-13.21137,0.293269009,0.429559021,0.682721104
RGI60-13.21151,0.370011087,0.411225608,0.899776377
RGI60-13.21153,0.186982736,0.30959228,0.603964465
RGI60-13.21156,0.353897339,0.403844555,0.87632069
RGI60-13.21157,0.292165123,0.454576517,0.642719349
RGI60-13.21162,0.311000815,0.509587287,0.610299399
RGI60-13.21163,0.351368797,0.475057608,0.739634082
RGI60-13.21177,0.375287029,0.445668252,0.8420771
RGI60-13.21180,0.425191452,0.458432897,0.927488964
RGI60-13.21185,0.393503014,0.387239409,1.016175019
RGI60-13.21187,0.578678705,0.607329912,0.952824311
RGI60-13.21188,0.323519722,0.487013291,0.664293415
RGI60-13.21189,0.426658798,0.49663744,0.859095114
RGI60-13.21190,0.473230679,0.562028796,0.84200433
RGI60-13.21192,0.406267857,0.464369059,0.874881408
RGI60-13.21193,0.480610185,0.556281096,0.863970012
RGI60-13.21194,0.442213375,0.471713827,0.937461124
RGI60-13.21196,0.403962426,0.414017708,0.975712917
RGI60-13.21197,0.366691022,0.433872931,0.845157638
RGI60-13.21198,0.414327966,0.529616532,0.782316905
RGI60-13.21202,0.370826111,0.510028739,0.72706905
RGI60-13.21203,0.391633932,0.544621967,0.71909316
RGI60-13.21204,0.363587851,0.442610423,0.82146247
RGI60-13.21207,0.126121492,0.178837245,0.705230568
RGI60-13.21211,0.461233556,0.50284292,0.917251766
RGI60-13.21215,0.482689971,0.554523701,0.870458684
RGI60-13.21216,0.359546929,0.429094141,0.837920854
RGI60-13.21218,0.519843648,0.619379835,0.839297017
RGI60-13.21219,0.334448922,0.398484587,0.839302028
RGI60-13.21220,0.270238931,0.27023819,1.000002741
RGI60-13.21221,0.460332401,0.566304642,0.812870612
RGI60-13.21223,0.290064459,0.40263476,0.720415839
RGI60-13.21227,0.603111719,0.643117393,0.937794134
RGI60-13.21231,0.496038819,0.520552378,0.952908565
RGI60-13.21232,0.568565729,0.678622448,0.837823344
RGI60-13.21234,0.548451912,0.607732743,0.902455757
RGI60-13.21239,0.575084361,0.6365473,0.90344325
RGI60-13.21241,0.371051577,0.548054574,0.677033994
RGI60-13.21243,0.451740279,0.545541947,0.828057827
RGI60-13.21255,0.435736459,0.514732187,0.84653043
RGI60-13.21256,0.532186569,0.602347738,0.883520491
RGI60-13.21258,0.442081241,0.623379862,0.709168306
RGI60-13.21259,0.44336036,0.515698871,0.859727227
RGI60-13.21260,0.504368831,0.550943184,0.915464326
RGI60-13.21262,0.533263426,0.658963681,0.80924555
RGI60-13.21268,0.200467495,0.417639933,0.480000785
RGI60-13.21269,0.377287242,0.559480452,0.674352858
RGI60-13.21281,0.417287724,0.565607106,0.737769593
RGI60-13.21282,0.412355281,0.526607947,0.783040369
RGI60-13.21284,0.390504925,0.348515532,1.120480695
RGI60-13.21285,0.275170596,0.471703222,0.583355345
RGI60-13.21286,0.2573471,0.35881681,0.717210268
RGI60-13.21291,0.215657127,0.375618048,0.574139418
RGI60-13.21292,0.455918656,0.488261757,0.933758686
RGI60-13.21302,0.588901101,0.614138491,0.958906027
RGI60-13.21303,0.215516384,0.36280973,0.594020409
RGI60-13.21305,0.31416847,,
RGI60-13.21308,0.308928025,0.383270501,0.806031314
RGI60-13.21309,0.572846509,0.650740571,0.880299361
RGI60-13.21310,0.559582003,0.69994983,0.79946016
RGI60-13.21311,0.450073609,0.516379332,0.871594932
RGI60-13.21318,0.243936007,0.409853029,0.595179221
RGI60-13.21321,0.379968666,0.501811609,0.757193854
RGI60-13.21324,0.310274256,0.445908526,0.695824901
RGI60-13.21327,0.207073735,0.291959826,0.709254207
RGI60-13.21331,0.510823668,0.598279992,0.853820409
RGI60-13.21332,0.189030987,0.29211307,0.647115814
RGI60-13.21335,0.397191493,0.498486555,0.796794796
RGI60-13.21337,0.440974705,0.556385302,0.79257073
RGI60-13.21338,0.168753305,0.326671149,0.516584663
RGI60-13.21339,0.247039881,0.347640452,0.710618915
RGI60-13.21340,0.587153905,0.67353568,0.871748777
RGI60-13.21341,0.439422464,0.654705814,0.671175441
RGI60-13.21343,0.35538517,0.464804118,0.764591268
RGI60-13.21350,0.343825388,0.426342492,0.806453482
RGI60-13.21353,0.48200807,0.546699631,0.881668913
RGI60-13.21355,0.420054614,0.513889101,0.817403236
RGI60-13.21356,0.628364138,0.644772892,0.97455111
RGI60-13.21357,0.336526794,0.426368649,0.789285973
RGI60-13.21366,0.415153368,0.505379939,0.821467841
RGI60-13.21367,0.495499893,0.450036463,1.10102166
